,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,precip_calculated_index,precip_scale_2_calculated_index,precip_scale_3_calculated_index,precip_scale_6_calculated_index,precip_scale_9_calculated_index,precip_scale_12_calculated_index,precip_scale_24_calculated_index
557,557,557,557,557,557,557,2020,February,2020-02,Goondiwindi,Goondiwindi,-28.55,150.3167,1,0.3041,0.4376,['Lower quality'],0.374023438,178.3046875,68.9140625,0.368164063,0.171875,139.1015625,0.3,0.134,,-0.36,209.703125,1.687455662,0.986278398,0.248372241,-0.777784999,-1.1158938436877754,-0.9053435679383643,-1.7755252192290887
558,558,558,558,558,558,558,2020,March,2020-03,Goondiwindi,Goondiwindi,-28.55,150.3167,1,0.3838,0.5424,['Highest quality'],0.405273438,167.4140625,86.046875,0.334960938,0.03125,39.296875,0.52,0.119,,2.05,232.0,-0.427872797,1.027368148,0.572377323,-0.97056098,-1.4567749997706192,-1.7162273426554056,-1.8839389676891416
559,559,559,559,559,559,559,2020,April,2020-04,Goondiwindi,Goondiwindi,-28.55,150.3167,1,0.273,0.438,['Highest quality'],0.391601563,117.984375,31.984375,0.180664063,0.0,11.203125,0.48,0.064,,-1.72,189.6015625,-0.274458022,-0.840114715,0.72371462,-0.719915078,-1.2762336248860575,-1.5866905698122378,-1.998976583338058
560,560,560,560,560,560,560,2018,October,2018-10,Tenterfield,Tenterfield,-29.054,152.0191,0,0.3566,0.533,['Decreasing quality (0010)'],2.764648438,138.0234375,67.8984375,0.16796875,3.421875,95.203125,0.24,0.844,,2.76,162.8046875,0.816470287,0.759297926,0.348787796,-0.313420445,-0.7350561038250489,-0.6742288796611693,-0.5410269181498598
561,561,561,561,561,561,561,2019,August,2019-08,Tenterfield,Tenterfield,-29.054,152.0191,1,0.1519,0.2661,['Lower quality'],2.063476563,87.0390625,7.7734375,0.010742188,2.21875,7.3984375,0.22,0.548,,-2.04,46.8984375,-1.148578274,-1.79635278,-1.392587277,-1.928417507,-3.0667321848558675,-2.758512757397045,-2.2122392763713012
562,562,562,562,562,562,562,2019,September,2019-09,Tenterfield,Tenterfield,-29.054,152.0191,1,0.1553,0.2451,['Highest quality'],1.927734375,123.2578125,7.7265625,0.012695313,2.09375,7.6015625,0.99,0.999,,0.81,22.5,-1.455809807,-1.592925913,-1.943955336,-2.247682204,-3.269698816058463,-2.9819172024212763,-2.162795205227763
563,563,563,563,563,563,563,2019,October,2019-10,Tenterfield,Tenterfield,-29.054,152.0191,1,0.182,0.2745,['Highest quality'],1.935546875,167.1640625,20.7578125,0.07421875,2.2421875,35.6015625,0.66,1.123,,-1.97,50.6015625,-0.963694047,-1.710024138,-1.884577081,-2.231659155,-3.1008967503139613,-3.502282029808178,-2.4543680035036317
564,564,564,564,564,564,564,2019,November,2019-11,Tenterfield,Tenterfield,-29.054,152.0191,1,0.184,0.2807,['Highest quality'],1.834960938,201.7109375,26.8359375,0.051757813,1.9296875,20.5,1.07,0.958,,-4.42,63.703125,-1.671055772,-2.119482415,-2.407839282,-2.383965129,-2.714551784896861,-3.1829539559616387,-2.5276573840899386
565,565,565,565,565,565,565,2019,December,2019-12,Tenterfield,Tenterfield,-29.054,152.0191,1,0.2412,0.3611,['Lower quality'],1.875,223.234375,45.578125,0.154296875,2.2421875,68.8984375,0.73,0.312,,-1.78,125.0,-0.661333163,-1.702154153,-2.070314383,-2.590654478,-2.8945654853358382,-3.4827879698012896,-3.0039797851492485
566,566,566,566,566,566,566,2020,January,2020-01,Tenterfield,Tenterfield,-29.054,152.0191,1,0.2751,0.4212,['Lower quality'],1.874023438,199.3515625,53.96875,0.19921875,2.578125,91.1015625,0.2,0.238,,0.57,180.5,-0.107517058,-0.523901363,-1.343696776,-1.902112443,-2.1376428655490147,-2.822764652956869,-2.8891725213312327
567,567,567,567,567,567,567,2020,February,2020-02,Tenterfield,Tenterfield,-29.054,152.0191,1,0.3804,0.5186,['Highest quality'],2.040039063,133.3984375,63.7265625,0.532226563,5.515625,200.296875,0.3,0.134,,-0.36,360.296875,1.63346724,1.052330473,0.555558443,-0.560965545,-0.93381505286681,-1.4121316917978437,-2.337751895875699
568,568,568,568,568,568,568,2020,March,2020-03,Tenterfield,Tenterfield,-29.054,152.0191,1,0.372,0.532,['Highest quality'],2.98046875,126.890625,66.796875,0.431640625,2.90625,26.5,0.52,0.119,,2.05,317.8984375,-1.294857706,0.692844322,0.367456809,-0.895176287,-1.3174058196565053,-1.6534763975480016,-2.2550036207940094
569,569,569,569,569,569,569,2020,April,2020-04,Tenterfield,Tenterfield,-29.054,152.0191,1,0.3112,0.4776,['Highest quality'],3.114257813,98.7578125,44.1171875,0.294921875,2.390625,38.0,0.48,0.064,,-1.72,264.796875,-0.078768332,-1.187262733,0.655216332,-0.629527868,-1.1994126056681027,-1.4706206580601715,-2.3402678622947053
570,570,570,570,570,570,570,2018,October,2018-10,Glen Innes,Glen Innes,-29.7377,151.7403,0,0.272,0.4018,['Lower quality'],1.826171875,137.7421875,75.578125,0.171875,1.40625,68.0,0.24,0.844,,2.76,166.0,0.152087194,0.396014456,0.246077784,-0.408041061,-0.7534426337827959,-1.178644898483471,-0.13253222235608847
571,571,571,571,571,571,571,2019,August,2019-08,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.1349,0.2581,['Lower quality'],1.591796875,81.4453125,10.9921875,0.016601563,0.25,10.296875,0.22,0.548,,-2.04,36.1953125,-1.283554064,-2.098070096,-2.110159332,-1.443134334,-2.460703776982928,-2.376598612248666,-2.3702874226820994
572,572,572,572,572,572,572,2019,September,2019-09,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.1383,0.238,['Highest quality'],1.517578125,116.3828125,6.8984375,0.006835938,0.1875,5.3984375,0.99,0.999,,0.81,22.1953125,-1.578862628,-1.816917401,-2.293419255,-2.653532647,-2.552474872279277,-2.816050448899324,-2.3097908451513107
573,573,573,573,573,573,573,2019,October,2019-10,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.1618,0.2596,['Highest quality'],1.544921875,157.453125,20.59375,0.0546875,0.484375,31.5,0.66,1.123,,-1.97,47.1953125,-1.085916319,-1.993584549,-2.065727201,-2.500879386,-2.7582206848048805,-2.9194784544001777,-2.683677040760893
574,574,574,574,574,574,574,2019,November,2019-11,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.1747,0.2866,['Highest quality'],1.474609375,194.0703125,28.7421875,0.060546875,0.6015625,40.0,1.07,0.958,,-4.42,76.8984375,-1.174476457,-1.645461406,-2.338919521,-2.631972492,-2.137123614643244,-2.633730921040559,-2.5007691073445386
575,575,575,575,575,575,575,2019,December,2019-12,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.2069,0.3446,['Lower quality'],1.505859375,223.078125,51.0859375,0.126953125,0.515625,35.296875,0.73,0.312,,-1.78,106.796875,-2.147377973,-2.469823465,-2.809254009,-3.430501241,-3.5007375484754144,-3.1828855501768247,-3.100056746025282
576,576,576,576,576,576,576,2020,January,2020-01,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.2406,0.4092,['Lower quality'],1.489257813,189.9296875,59.2109375,0.247070313,1.5,130.703125,0.2,0.238,,0.57,206.0,0.425842139,-0.663570572,-1.483973576,-2.098914232,-2.2925004633536936,-2.657798653747665,-2.7112037307879913
577,577,577,577,577,577,577,2020,February,2020-02,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.3438,0.5292,['Highest quality'],1.412109375,133.8984375,71.3359375,0.625,17.2421875,187.703125,0.3,0.134,,-0.36,353.703125,1.399261337,1.162518958,0.404902439,-0.925617268,-1.4508174174759585,-1.450259820332275,-2.4305680768964595
578,578,578,578,578,578,578,2020,March,2020-03,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.3334,0.5314,['Highest quality'],1.580078125,124.9765625,70.9765625,0.663085938,8.2734375,71.5,0.52,0.119,,2.05,389.90625,-0.114141283,0.731153055,0.717382539,-0.715612881,-1.2540502353070884,-1.647407745670573,-2.072182024139905
579,579,579,579,579,579,579,2020,April,2020-04,Glen Innes,Glen Innes,-29.7377,151.7403,1,0.3352,0.5139,['Highest quality'],1.572265625,92.2890625,56.1796875,0.6328125,22.2734375,65.6015625,0.48,0.064,,-1.72,324.8046875,0.70957421,0.144582897,0.842874383,-0.226296915,-0.9250060768804276,-1.3529602762330728,-2.109455376815082
580,580,580,580,580,580,580,2018,October,2018-10,Mungindi,Mungindi,-28.9769,148.9894,0,0.2148,0.3118,['Highest quality'],0.081054688,195.4140625,37.2890625,0.0859375,0.0625,60.703125,0.24,0.844,,2.76,77.796875,1.117496029,0.27417542,0.199944908,-0.891339471,-1.0555402243804597,-1.1394932096997044,-1.5004360475693919
581,581,581,581,581,581,581,2019,August,2019-08,Mungindi,Mungindi,-28.9769,148.9894,1,0.1699,0.2707,['Highest quality'],0.080078125,108.28125,3.109375,0.004882813,0.0,0.1015625,0.22,0.548,,-2.04,14.0,-2.852576024,-1.618928312,-1.880643129,-1.640710142,-2.507880568718319,-1.864550517430548,-2.049100436500927
582,582,582,582,582,582,582,2019,September,2019-09,Mungindi,Mungindi,-28.9769,148.9894,1,0.1619,0.2434,['Highest quality'],0.077148438,151.5859375,0.296875,0.0,0.0,0.0,0.99,0.999,,0.81,9.0,-1.69062163,-2.884580842,-1.769676417,-2.178938833,-2.3390322012710585,-1.7797143395600763,-2.024865847850267
583,583,583,583,583,583,583,2019,October,2019-10,Mungindi,Mungindi,-28.9769,148.9894,1,0.1517,0.2282,['Highest quality'],0.080078125,206.90625,0.125,0.0,0.0,1.296875,0.66,1.123,,-1.97,1.3984375,-2.444922682,-3.072417208,-3.421662757,-2.502765999,-2.807889340002214,-2.4170842121466056,-2.3823895167727276
584,584,584,584,584,584,584,2019,November,2019-11,Mungindi,Mungindi,-28.9769,148.9894,1,0.155,0.2272,['Highest quality'],0.077148438,238.5390625,14.0625,0.022460938,0.03125,24.0,1.07,0.958,,-4.42,25.296875,-0.297319174,-0.950328017,-1.31701077,-1.976071069,-1.9311406028085487,-2.5585662274708,-2.2691009669721924
585,585,585,585,585,585,585,2019,December,2019-12,Mungindi,Mungindi,-28.9769,148.9894,1,0.1583,0.2215,['Highest quality'],0.079101563,286.8359375,14.46875,0.047851563,0.0078125,8.796875,0.73,0.312,,-1.78,34.09375,-1.220477187,-1.174061181,-1.599169208,-2.125618326,-2.3862595207127697,-2.653738031977982,-2.5175520848108937
586,586,586,586,586,586,586,2020,January,2020-01,Mungindi,Mungindi,-28.9769,148.9894,1,0.1717,0.2396,['Highest quality'],0.079101563,276.4921875,44.015625,0.095703125,0.4453125,81.296875,0.2,0.238,,0.57,114.09375,0.650120774,-0.099566341,-0.419448273,-1.139980215,-1.499175645989778,-1.923789912403957,-2.1574588485133592
587,587,587,587,587,587,587,2020,February,2020-02,Mungindi,Mungindi,-28.9769,148.9894,1,0.2447,0.3533,['Lower quality'],0.07421875,188.3515625,94.359375,0.397460938,0.4609375,143.1015625,0.3,0.134,,-0.36,233.1953125,1.478082445,1.258571456,0.680690042,-0.089743906,-0.5201377168327223,-0.6838876677528992,-1.7403220960817918
588,588,588,588,588,588,588,2020,March,2020-03,Mungindi,Mungindi,-28.9769,148.9894,1,0.3132,0.4411,['Highest quality'],0.080078125,175.2109375,105.875,0.30078125,0.109375,67.5,0.52,0.119,,2.05,291.8984375,0.602126249,1.292736113,1.221345236,0.20326118,-0.2589177532245378,-0.5685129996210682,-1.5623774936544383
589,589,589,589,589,589,589,2020,April,2020-04,Mungindi,Mungindi,-28.9769,148.9894,1,0.28,0.4219,['Highest quality'],0.077148438,120.875,51.8515625,0.173828125,0.078125,26.6015625,0.48,0.064,,-1.72,237.203125,0.677752232,0.652841513,1.391430847,0.498568562,-0.0469220945980568,-0.3829023519938009,-1.4855306780959483
590,590,590,590,590,590,590,2018,October,2018-10,Ashford,Ashford,-29.3231,151.0925,0,0.2746,0.4101,['Highest quality'],1.587890625,160.390625,37.0,0.087890625,0.015625,31.796875,0.24,0.844,,2.76,92.6953125,-0.517493584,-0.629124991,-0.350513668,-1.021497646,-1.2048043505844297,-1.4946210662345245,-0.597146787126857
591,591,591,591,591,591,591,2019,August,2019-08,Ashford,Ashford,-29.3231,151.0925,1,0.177,0.3024,['Lower quality'],1.329101563,95.875,12.2421875,0.020507813,0.0,5.703125,0.22,0.548,,-2.04,22.296875,-1.379735062,-2.074035899,-2.204236754,-1.622013025,-2.391164908542597,-2.5310079580470366,-2.646920275868645
592,592,592,592,592,592,592,2019,September,2019-09,Ashford,Ashford,-29.3231,151.0925,1,0.1646,0.2609,['Highest quality'],1.259765625,136.03125,4.5546875,0.00390625,0.0,0.1015625,0.99,0.999,,0.81,12.1015625,-2.631153573,-2.110810267,-2.291865561,-2.860241927,-2.575849852179066,-2.689016238331688,-2.531615737874659
593,593,593,593,593,593,593,2019,October,2019-10,Ashford,Ashford,-29.3231,151.0925,1,0.1762,0.2569,['Highest quality'],1.275390625,187.25,13.3046875,0.048828125,0.03125,25.296875,0.66,1.123,,-1.97,31.1015625,-0.804852188,-1.648882583,-1.985999609,-2.358394497,-2.559857975933971,-2.6188181945815145,-2.8307732034039352
594,594,594,594,594,594,594,2019,November,2019-11,Ashford,Ashford,-29.3231,151.0925,1,0.1719,0.2592,['Highest quality'],1.213867188,220.109375,18.8359375,0.040039063,0.0,12.3984375,1.07,0.958,,-4.42,37.796875,-1.767229543,-1.851206622,-2.292990105,-2.625303894,-2.272539327278844,-2.571030156495429,-2.7410376252251627
595,595,595,595,595,595,595,2019,December,2019-12,Ashford,Ashford,-29.3231,151.0925,1,0.1638,0.2527,['Lower quality'],1.233398438,256.6171875,27.96875,0.0546875,0.015625,18.796875,0.73,0.312,,-1.78,56.4921875,-2.187170932,-3.028956835,-2.926654207,-3.2428859,-3.584157372515042,-3.3236143538721,-3.1864146927537877
596,596,596,596,596,596,596,2020,January,2020-01,Ashford,Ashford,-29.3231,151.0925,1,0.1515,0.2596,['Lower quality'],1.211914063,234.9296875,28.8125,0.083984375,0.09375,70.6015625,0.2,0.238,,0.57,101.796875,0.109481342,-1.013953179,-2.051371037,-2.43810579,-2.620170279252351,-2.86780740176044,-2.986243117235234
597,597,597,597,597,597,597,2020,February,2020-02,Ashford,Ashford,-29.3231,151.0925,1,0.4001,0.5757,['Highest quality'],1.162109375,163.7578125,57.34375,0.357421875,0.5625,127.1015625,0.3,0.134,,-0.36,216.5,1.346862465,0.881858302,-0.222330429,-1.415403987,-1.8168000324591709,-1.9026357227528925,-2.7673126772409677
598,598,598,598,598,598,598,2020,March,2020-03,Ashford,Ashford,-29.3231,151.0925,1,0.3756,0.5301,['Highest quality'],1.342773438,156.109375,75.1328125,0.365234375,0.1796875,64.0,0.52,0.119,,2.05,261.703125,-0.026016234,0.701034762,0.507181883,-1.156179084,-1.5867506234256417,-1.976890251485198,-2.6470566549415753
599,599,599,599,599,599,599,2020,April,2020-04,Ashford,Ashford,-29.3231,151.0925,1,0.3642,0.5394,['Highest quality'],1.344726563,110.9296875,52.5,0.34375,0.2578125,49.0,0.48,0.064,,-1.72,240.1015625,0.651127987,0.170609257,0.757335274,-0.720993042,-1.1934143306876392,-1.5215393709155267,-2.636338530350629
600,600,600,600,600,600,600,2018,October,2018-10,Bonshaw,Bonshaw,-29.05,151.2667,0,0.2399,0.3718,['Highest quality'],0.81640625,165.453125,32.9921875,0.086914063,0.0625,35.6015625,0.24,0.844,,2.76,89.5,-0.446143438,-0.619257737,-0.29417423,-1.182052184,-1.4364750258865215,-1.4769224615876837,-0.8298912154840561
601,601,601,601,601,601,601,2019,August,2019-08,Bonshaw,Bonshaw,-29.05,151.2667,1,0.1575,0.2748,['Lower quality'],0.733398438,98.640625,7.265625,0.009765625,0.0,5.203125,0.22,0.548,,-2.04,21.609375,-1.082819882,-2.073387627,-2.053279697,-1.953457317,-2.728035918890389,-3.000366454049072,-2.6442348435131997
602,602,602,602,602,602,602,2019,September,2019-09,Bonshaw,Bonshaw,-29.05,151.2667,1,0.1525,0.2349,['Highest quality'],0.700195313,139.484375,3.8203125,0.00390625,0.0,1.296875,0.99,0.999,,0.81,9.703125,-1.586503611,-1.701877461,-2.206660538,-2.738160167,-2.6843506036573443,-2.987189181884266,-2.565564905477111
603,603,603,603,603,603,603,2019,October,2019-10,Bonshaw,Bonshaw,-29.05,151.2667,1,0.1533,0.2307,['Highest quality'],0.71484375,192.4921875,11.5859375,0.05078125,0.0859375,25.3984375,0.66,1.123,,-1.97,31.8984375,-0.940887756,-1.690170351,-1.825667109,-2.38692623,-2.7604143085046737,-2.858855540605081,-2.8548359922987054
604,604,604,604,604,604,604,2019,November,2019-11,Bonshaw,Bonshaw,-29.05,151.2667,1,0.1519,0.2271,['Highest quality'],0.684570313,225.828125,16.5234375,0.037109375,0.0,2.796875,1.07,0.958,,-4.42,29.4921875,-2.864658125,-2.297411119,-2.649035097,-2.839580747,-2.695371429712376,-2.903214226882539,-2.9327022290449705
605,605,605,605,605,605,605,2019,December,2019-12,Bonshaw,Bonshaw,-29.05,151.2667,1,0.1576,0.2327,['Highest quality'],0.700195313,259.8359375,26.1171875,0.05859375,0.1015625,26.6015625,0.73,0.312,,-1.78,54.796875,-1.640139518,-2.835978435,-2.868622093,-3.160713218,-3.485926484771348,-3.46544351234802,-3.4855831172820904
606,606,606,606,606,606,606,2020,January,2020-01,Bonshaw,Bonshaw,-29.05,151.2667,1,0.1489,0.2371,['Lower quality'],0.693359375,236.5625,28.3984375,0.088867188,0.171875,59.1015625,0.2,0.238,,0.57,88.5,-0.163776079,-1.073351691,-2.155954371,-2.663919742,-2.731161313615691,-3.185912033159364,-3.38710995897028
607,607,607,607,607,607,607,2020,February,2020-02,Bonshaw,Bonshaw,-29.05,151.2667,1,0.3439,0.5509,['Highest quality'],0.661132813,165.640625,55.515625,0.3828125,1.4453125,148.703125,0.3,0.134,,-0.36,234.40625,1.824520214,1.073080686,0.160987368,-1.274188375,-1.6794707800054915,-1.922456450521857,-2.950338743005185
608,608,608,608,608,608,608,2020,March,2020-03,Bonshaw,Bonshaw,-29.05,151.2667,1,0.3223,0.5064,['Highest quality'],0.7578125,159.015625,75.484375,0.4140625,0.4765625,54.203125,0.52,0.119,,2.05,262.0078125,-0.095731286,1.088976592,0.687228719,-1.061571423,-1.4864904503011398,-1.836163731300697,-2.6954141378366274
609,609,609,609,609,609,609,2020,April,2020-04,Bonshaw,Bonshaw,-29.05,151.2667,1,0.3503,0.5233,['Highest quality'],0.751953125,114.4921875,48.2578125,0.352539063,0.59375,35.6015625,0.48,0.064,,-1.72,238.5078125,0.273834176,-0.11051958,0.950431979,-0.660583773,-1.2625345551842135,-1.5575088593290825,-2.7015341943413294
610,610,610,610,610,610,610,2019,January,2019-01,Bourke,Bourke,-30.1,145.9333,1,0.1522,0.199,['Highest quality'],0.190429688,279.78125,11.953125,0.018554688,0.0,14.703125,0.36,0.452,,2.79,55.3046875,-0.393715629,-0.727694165,-0.384837461,-0.221773313,-0.6133473191889109,-0.8086359198013848,-0.7827650021173272
611,611,611,611,611,611,611,2019,February,2019-02,Bourke,Bourke,-30.1,145.9333,1,0.1525,0.2071,['Highest quality'],0.171875,223.6796875,7.2578125,0.012695313,0.0,3.8984375,1.58,0.496,,-1.87,24.8046875,-0.736679182,-0.920223579,-1.070119468,-0.696937061,-0.8017635588594162,-0.9420561849415358,-0.8436086340369972
612,612,612,612,612,612,612,2019,March,2019-03,Bourke,Bourke,-30.1,145.9333,1,0.1563,0.2026,['Highest quality'],0.189453125,191.6171875,3.3828125,0.005859375,0.0,10.5,0.92,0.325,,1.47,29.1015625,-0.174870684,-0.803280314,-0.977287857,-0.565055333,-0.779552234044022,-1.014194353191851,-0.9484943445456614
613,613,613,613,613,613,613,2019,April,2019-04,Bourke,Bourke,-30.1,145.9333,1,0.1749,0.2256,['Highest quality'],0.182617188,131.0703125,10.171875,0.060546875,0.0859375,35.3984375,0.72,0.333,,0.86,49.796875,1.101436347,0.502532475,-0.179166782,-0.476274698,-0.3746142915242608,-0.7268847963450314,-0.7953629412736035
614,614,614,614,614,614,614,2019,May,2019-05,Bourke,Bourke,-30.1,145.9333,1,0.2536,0.3646,['Highest quality'],0.189453125,88.2421875,37.9921875,0.157226563,0.046875,22.796875,1.15,0.619,,-0.11,68.6953125,0.492697472,0.830533737,0.442978567,-0.494211776,-0.4096108171199087,-0.5543657792290664,-0.6896570652075981
615,615,615,615,615,615,615,2019,June,2019-06,Bourke,Bourke,-30.1,145.9333,1,0.2716,0.3845,['Lower quality'],0.182617188,68.296875,11.7109375,0.043945313,0.0,1.1015625,0.83,0.719,,2.21,59.296875,-2.042085225,-0.717577064,-0.149663605,-1.002987188,-0.6396894093616118,-0.8429616108313807,-0.7405751565508848
616,616,616,616,616,616,616,2019,July,2019-07,Bourke,Bourke,-30.1,145.9333,1,0.1712,0.2522,['Highest quality'],0.188476563,75.0,10.3203125,0.056640625,0.015625,12.703125,0.8,0.693,,-2.2,36.6015625,0.258993525,-1.160067921,-0.710017348,-0.887286915,-0.8130118358353412,-0.7028991505813162,-0.6661413672930986
617,617,617,617,617,617,617,2019,August,2019-08,Bourke,Bourke,-30.1,145.9333,1,0.1636,0.2304,['Highest quality'],0.1875,101.90625,5.421875,0.029296875,0.0,0.1015625,0.22,0.548,,-2.04,13.90625,-1.629802994,-0.674819028,-1.710068424,-0.765552097,-1.1419527529981472,-0.9407526832371448,-0.7525846345198814
618,618,618,618,618,618,618,2019,September,2019-09,Bourke,Bourke,-30.1,145.9333,1,0.1526,0.2009,['Highest quality'],0.181640625,143.1484375,3.7734375,0.013671875,0.0,0.203125,0.99,0.999,,0.81,13.0078125,-1.212769964,-2.507832644,-1.081179245,-0.798923299,-1.2094557678001168,-0.8342081027667793,-0.7174500232513741
619,619,619,619,619,619,619,2019,October,2019-10,Bourke,Bourke,-30.1,145.9333,1,0.1513,0.1899,['Highest quality'],0.186523438,197.1015625,2.1015625,0.002929688,0.0,5.296875,0.66,1.123,,-1.97,5.6015625,-0.35680917,-1.171857228,-1.616586065,-1.710269832,-1.2717879112740331,-1.0973878319946668,-1.0460448823842687
620,620,620,620,620,620,620,2019,November,2019-11,Bourke,Bourke,-30.1,145.9333,1,0.1589,0.1895,['Highest quality'],0.180664063,233.15625,44.859375,0.157226563,0.3671875,58.0,1.07,0.958,,-4.42,63.5,1.037827973,0.628753163,0.21624511,-0.743447058,-0.3985905401294338,-0.8028385292911768,-0.8047653598263887
