,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Year,Month,Year_Month,Geographic Location,Location_x,Latitude,Longitude,Drought / No Drought,MYD13A3_061__1_km_monthly_EVI,MYD13A3_061__1_km_monthly_NDVI,MYD13A3_061__1_km_monthly_VI_Quality_VI_Usefulness_Description,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,IPO_TPI,SAMI,P_acc_3M,geom,address,postal_code_Country,postal_code,countyname,lganame,Location_y,CDI,comment,CDI_0,CDI_01,CDI_012,CDI_0123,CDI_01234
27845,262,262,262,2019,September,2019-09,Blayney,Blayney,-33.5333,149.25,1,0.4022,0.6147,['Lower quality'],1.657226563,101.484375,48.5546875,0.163085938,0.90625,50.5,0.99,0.999,,0.81,110.90625,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,2,,0,0,1,1,1
27869,263,263,263,2019,October,2019-10,Blayney,Blayney,-33.5333,149.25,1,0.4083,0.6011,['Highest quality'],1.68359375,149.609375,48.8046875,0.08203125,0.5703125,15.8984375,0.66,1.123,,-1.97,100.1015625,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,1,,0,1,1,1,1
27893,264,264,264,2019,November,2019-11,Blayney,Blayney,-33.5333,149.25,1,0.3179,0.4382,['Highest quality'],1.600585938,182,31.984375,0.047851563,0.671875,33.5,1.07,0.958,,-4.42,99.8984375,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,1,,0,1,1,1,1
27917,265,265,265,2019,December,2019-12,Blayney,Blayney,-33.5333,149.25,1,0.2238,0.3305,['Highest quality'],1.625976563,218.609375,30.1015625,0.04296875,0.5390625,14.296875,0.73,0.312,,-1.78,63.6953125,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,0,,1,1,1,1,1
27941,266,266,266,2020,January,2020-01,Blayney,Blayney,-33.5333,149.25,1,0.2131,0.3071,['Highest quality'],1.598632813,216.4765625,35.1875,0.076171875,0.8046875,57.296875,0.2,0.238,,0.57,105.09375,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,0,,1,1,1,1,1
27965,267,267,267,2020,February,2020-02,Blayney,Blayney,-33.5333,149.25,1,0.3214,0.517,['Lower quality'],1.487304688,150.5703125,67.65625,0.208984375,1.0859375,86.1015625,0.3,0.134,,-0.36,157.6953125,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,1,,0,1,1,1,1
27989,268,268,268,2020,March,2020-03,Blayney,Blayney,-33.5333,149.25,1,0.4022,0.6043,['Highest quality'],1.586914063,115.7890625,70.4609375,0.243164063,1.21875,102.5,0.52,0.119,,2.05,245.8984375,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,1,,0,1,1,1,1
28013,269,269,269,2020,April,2020-04,Blayney,Blayney,-33.5333,149.25,1,0.4755,0.6793,['Highest quality'],1.54296875,74.46875,50.09375,0.427734375,1.859375,125,0.48,0.064,,-1.72,313.6015625,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,3,,0,0,0,1,1
28037,270,270,270,2020,May,2020-05,Blayney,Blayney,-33.5333,149.25,1,0.4424,0.6294,['Decreasing quality (0010)'],1.666992188,51.5,36.5390625,0.630859375,2.59375,71.1015625,-0.42,0.378,,1.03,298.6015625,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,2,,0,0,1,1,1
28061,271,271,271,2020,June,2020-06,Blayney,Blayney,-33.5333,149.25,1,0.4675,0.6621,['Lower quality'],1.719726563,37.46875,29.796875,0.612304688,1.53125,57.296875,-0.02,0.568,,1.18,253.3984375,"-33.5333,149.25","Mount Street, Blayney, Blayney Shire Council, New South Wales, 2799, Australia","2799, Australia",2799,,ERROL,Blayney,2,,0,0,1,1,1
95375,899,899,899,2019,March,2019-03,Bogan Shire,Bogan,-31.567,147.2,1,0.1635,0.2701,['Highest quality'],0.926757813,178.15625,12,0.0234375,0.0078125,23,0.92,0.325,,1.47,72.8984375,"-31.567,147.2","Cobar Lane, Nyngan, Bogan Shire Council, New South Wales, 2825, Australia","2825, Australia",2825,,NYNGAN,Bogan,2,,0,0,1,1,1
54695,610,610,610,2019,January,2019-01,Bourke,Bourke,-30.1,145.9333,1,0.1522,0.199,['Highest quality'],0.190429688,279.78125,11.953125,0.018554688,0,14.703125,0.36,0.452,,2.79,55.3046875,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
55114,611,611,611,2019,February,2019-02,Bourke,Bourke,-30.1,145.9333,1,0.1525,0.2071,['Highest quality'],0.171875,223.6796875,7.2578125,0.012695313,0,3.8984375,1.58,0.496,,-1.87,24.8046875,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
55533,612,612,612,2019,March,2019-03,Bourke,Bourke,-30.1,145.9333,1,0.1563,0.2026,['Highest quality'],0.189453125,191.6171875,3.3828125,0.005859375,0,10.5,0.92,0.325,,1.47,29.1015625,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
55952,613,613,613,2019,April,2019-04,Bourke,Bourke,-30.1,145.9333,1,0.1749,0.2256,['Highest quality'],0.182617188,131.0703125,10.171875,0.060546875,0.0859375,35.3984375,0.72,0.333,,0.86,49.796875,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,3,,0,0,0,1,1
56371,614,614,614,2019,May,2019-05,Bourke,Bourke,-30.1,145.9333,1,0.2536,0.3646,['Highest quality'],0.189453125,88.2421875,37.9921875,0.157226563,0.046875,22.796875,1.15,0.619,,-0.11,68.6953125,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,3,,0,0,0,1,1
56790,615,615,615,2019,June,2019-06,Bourke,Bourke,-30.1,145.9333,1,0.2716,0.3845,['Lower quality'],0.182617188,68.296875,11.7109375,0.043945313,0,1.1015625,0.83,0.719,,2.21,59.296875,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
57209,616,616,616,2019,July,2019-07,Bourke,Bourke,-30.1,145.9333,1,0.1712,0.2522,['Highest quality'],0.188476563,75,10.3203125,0.056640625,0.015625,12.703125,0.8,0.693,,-2.2,36.6015625,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
57628,617,617,617,2019,August,2019-08,Bourke,Bourke,-30.1,145.9333,1,0.1636,0.2304,['Highest quality'],0.1875,101.90625,5.421875,0.029296875,0,0.1015625,0.22,0.548,,-2.04,13.90625,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
58047,618,618,618,2019,September,2019-09,Bourke,Bourke,-30.1,145.9333,1,0.1526,0.2009,['Highest quality'],0.181640625,143.1484375,3.7734375,0.013671875,0,0.203125,0.99,0.999,,0.81,13.0078125,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
58466,619,619,619,2019,October,2019-10,Bourke,Bourke,-30.1,145.9333,1,0.1513,0.1899,['Highest quality'],0.186523438,197.1015625,2.1015625,0.002929688,0,5.296875,0.66,1.123,,-1.97,5.6015625,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
58885,620,620,620,2019,November,2019-11,Bourke,Bourke,-30.1,145.9333,1,0.1589,0.1895,['Highest quality'],0.180664063,233.15625,44.859375,0.157226563,0.3671875,58,1.07,0.958,,-4.42,63.5,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,3,,0,0,0,1,1
59304,621,621,621,2019,December,2019-12,Bourke,Bourke,-30.1,145.9333,1,0.1666,0.1978,['Highest quality'],0.186523438,285.0703125,17.3828125,0.024414063,0,0,0.73,0.312,,-1.78,63.296875,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
59723,622,622,622,2020,January,2020-01,Bourke,Bourke,-30.1,145.9333,1,0.1531,0.1931,['Highest quality'],0.186523438,278.1171875,14.5859375,0.03125,0.0078125,27.203125,0.2,0.238,,0.57,85.203125,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
60142,623,623,623,2020,February,2020-02,Bourke,Bourke,-30.1,145.9333,1,0.151,0.202,['Highest quality'],0.173828125,196.78125,21.2421875,0.079101563,0.015625,20.6015625,0.3,0.134,,-0.36,47.8046875,"-30.1,145.9333","Kidman Way, Bourke, Bourke Shire Council, New South Wales, 2840, Australia","2840, Australia",2840,,BOURKE,Bourke,2,,0,0,1,1,1
64778,652,652,652,2019,January,2019-01,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1657,0.245,['Highest quality'],0.359375,288.0546875,9.671875,0.008789063,0,8,0.36,0.452,,2.79,49.8984375,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,2,,0,0,1,1,1
64933,653,653,653,2019,February,2019-02,Brewarrina,Brewarrina,-29.96,146.8611,1,0.163,0.2396,['Highest quality'],0.323242188,223.6796875,2.3828125,0.001953125,0,1.5,1.58,0.496,,-1.87,18.1015625,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,2,,0,0,1,1,1
65088,654,654,654,2019,March,2019-03,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1736,0.266,['Highest quality'],0.356445313,193.203125,4.8515625,0.010742188,0.0234375,22.6015625,0.92,0.325,,1.47,32.1015625,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,1,,0,1,1,1,1
65243,655,655,655,2019,April,2019-04,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1714,0.2629,['Highest quality'],0.34375,133.3125,12.125,0.08203125,0.0625,23.1015625,0.72,0.333,,0.86,47.203125,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,1,,0,1,1,1,1
65398,656,656,656,2019,May,2019-05,Brewarrina,Brewarrina,-29.96,146.8611,1,0.2314,0.3607,['Highest quality'],0.353515625,89.7578125,30.9921875,0.087890625,0.0078125,8.6015625,1.15,0.619,,-0.11,54.3046875,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,1,,0,1,1,1,1
65553,657,657,657,2019,June,2019-06,Brewarrina,Brewarrina,-29.96,146.8611,1,0.245,0.3748,['Highest quality'],0.340820313,69.65625,4.5078125,0.017578125,0,0.296875,0.83,0.719,,2.21,32,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
65708,658,658,658,2019,July,2019-07,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1489,0.2441,['Highest quality'],0.3515625,77.7890625,3.7578125,0.015625,0,3.1015625,0.8,0.693,,-2.2,12,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
65863,659,659,659,2019,August,2019-08,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1739,0.2804,['Highest quality'],0.349609375,104.984375,2.65625,0.005859375,0,0.296875,0.22,0.548,,-2.04,3.6953125,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
66018,660,660,660,2019,September,2019-09,Brewarrina,Brewarrina,-29.96,146.8611,1,0.168,0.2621,['Highest quality'],0.336914063,148.40625,1.4765625,0.001953125,0,1.5,0.99,0.999,,0.81,4.8984375,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
66173,661,661,661,2019,October,2019-10,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1536,0.2383,['Highest quality'],0.346679688,199.5859375,1.9375,0.002929688,0,2.5,0.66,1.123,,-1.97,4.296875,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
66328,662,662,662,2019,November,2019-11,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1681,0.2407,['Highest quality'],0.334960938,232.046875,33.25,0.146484375,0.5703125,55.5,1.07,0.958,,-4.42,59.5,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
66483,663,663,663,2019,December,2019-12,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1683,0.232,['Highest quality'],0.344726563,284.5234375,22.578125,0.0390625,0,0,0.73,0.312,,-1.78,58,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
66638,664,664,664,2020,January,2020-01,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1651,0.2302,['Highest quality'],0.34375,277.0625,8.125,0.008789063,0,8.796875,0.2,0.238,,0.57,64.296875,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
66793,665,665,665,2020,February,2020-02,Brewarrina,Brewarrina,-29.96,146.8611,1,0.1803,0.2419,['Highest quality'],0.3203125,196.953125,18.9765625,0.076171875,0.03125,37.6015625,0.3,0.134,,-0.36,46.3984375,"-29.96,146.8611","Hardie Street, Brewarrina, Brewarrina Shire Council, New South Wales, 2839, Australia","2839, Australia",2839,,BREWARRINA,Brewarrina,0,,1,1,1,1,1
7641,102,102,102,2019,March,2019-03,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.1053,0.1662,['Highest quality'],1.93359375,164.5078125,10.3671875,0.036132813,0.625,29.796875,0.92,0.325,,1.47,47.796875,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,1,,0,1,1,1,1
7996,103,103,103,2019,April,2019-04,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0974,0.1657,['Highest quality'],1.844726563,110.2421875,18.140625,0.0703125,0.0625,1.796875,0.72,0.333,,0.86,34.890625,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,1,,0,1,1,1,1
8351,104,104,104,2019,May,2019-05,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.084,0.1408,['Highest quality'],1.869140625,74.0625,16.09375,0.041015625,0.1171875,8.796875,1.15,0.619,,-0.11,40.390625,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,2,,0,0,1,1,1
8706,105,105,105,2019,June,2019-06,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0793,0.1403,['Lower quality'],1.764648438,51.5,6.7265625,0.016601563,0.0859375,5.8984375,0.83,0.719,,2.21,16.4921875,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,2,,0,0,1,1,1
9061,106,106,106,2019,July,2019-07,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0968,0.164,['Lower quality'],1.77734375,61.9921875,8.203125,0.0234375,0.109375,6.6015625,0.8,0.693,,-2.2,21.296875,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,2,,0,0,1,1,1
9416,107,107,107,2019,August,2019-08,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.1029,0.1708,['Highest quality'],1.733398438,82.015625,3.8671875,0.0078125,0.03125,0.1015625,0.22,0.548,,-2.04,12.6015625,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,2,,0,0,1,1,1
9771,108,108,108,2019,September,2019-09,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0912,0.1537,['Highest quality'],1.635742188,127.1484375,3.796875,0.005859375,0.0546875,2.203125,0.99,0.999,,0.81,8.90625,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,1,,0,1,1,1,1
10126,109,109,109,2019,October,2019-10,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0855,0.1434,['Lower quality'],1.649414063,180.5859375,6.109375,0.013671875,0.0859375,5.203125,0.66,1.123,,-1.97,7.5078125,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,0,,1,1,1,1,1
10481,110,110,110,2019,November,2019-11,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0978,0.1622,['Lower quality'],1.563476563,209.1171875,12.109375,0.045898438,0.1875,12.8984375,1.07,0.958,,-4.42,20.3046875,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,0,,1,1,1,1,1
10836,111,111,111,2019,December,2019-12,Broken Hill,Broken Hill,-31.9559,141.4653,1,0.0864,0.1438,['Highest quality'],1.581054688,256.2734375,9.484375,0.010742188,0.03125,0,0.73,0.312,,-1.78,18.1015625,"-31.9559,141.4653","Silver City Mint & Art Centre, Beryl Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia","2880, Australia",2880,,PICTON,Broken Hill,0,,1,1,1,1,1
31288,321,321,321,2019,January,2019-01,Cobar,Cobar,-31.498,145.8383,1,0.1322,0.212,['Highest quality'],1.803710938,280.1875,25.9140625,0.041015625,0.1328125,15.6015625,0.36,0.452,,2.79,80.796875,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,0,,1,1,1,1,1
31575,322,322,322,2019,February,2019-02,Cobar,Cobar,-31.498,145.8383,1,0.1284,0.213,['Highest quality'],1.600585938,211.2890625,22.6015625,0.107421875,0.265625,39.1015625,1.58,0.496,,-1.87,62.1015625,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,1,,0,1,1,1,1
31862,323,323,323,2019,March,2019-03,Cobar,Cobar,-31.498,145.8383,1,0.1427,0.2325,['Highest quality'],1.751953125,175.3125,25.3046875,0.052734375,0.109375,21.703125,0.92,0.325,,1.47,76.40625,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,1,,0,1,1,1,1
32149,324,324,324,2019,April,2019-04,Cobar,Cobar,-31.498,145.8383,1,0.1339,0.2323,['Highest quality'],1.663085938,120.90625,22.3828125,0.100585938,0.421875,50.296875,0.72,0.333,,0.86,111.1015625,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,3,,0,0,0,1,1
32436,325,325,325,2019,May,2019-05,Cobar,Cobar,-31.498,145.8383,1,0.1638,0.3099,['Highest quality'],1.78125,80.0703125,32.8125,0.177734375,0.125,16.796875,1.15,0.619,,-0.11,88.796875,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,2,,0,0,1,1,1
32723,326,326,326,2019,June,2019-06,Cobar,Cobar,-31.498,145.8383,1,0.1531,0.2858,['Lower quality'],1.716796875,59.4765625,18.0859375,0.072265625,0.0546875,9.5,0.83,0.719,,2.21,76.59375,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,2,,0,0,1,1,1
33010,327,327,327,2019,July,2019-07,Cobar,Cobar,-31.498,145.8383,1,0.1434,0.2778,['Highest quality'],1.729492188,66.25,16.0546875,0.073242188,0.125,11,0.8,0.693,,-2.2,37.296875,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,2,,0,0,1,1,1
33297,328,328,328,2019,August,2019-08,Cobar,Cobar,-31.498,145.8383,1,0.1413,0.2638,['Highest quality'],1.68359375,92.375,8.546875,0.043945313,0.0546875,2.6015625,0.22,0.548,,-2.04,23.1015625,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,2,,0,0,1,1,1
33584,329,329,329,2019,September,2019-09,Cobar,Cobar,-31.498,145.8383,1,0.1254,0.2225,['Highest quality'],1.58203125,134.21875,8.6875,0.02734375,0.0390625,1.296875,0.99,0.999,,0.81,14.8984375,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,2,,0,0,1,1,1
33871,330,330,330,2019,October,2019-10,Cobar,Cobar,-31.498,145.8383,1,0.1247,0.2096,['Highest quality'],1.584960938,183.703125,9.609375,0.010742188,0.0390625,1.1015625,0.66,1.123,,-1.97,5,"-31.498,145.8383","John Mitchell Pharmacy, Marshall Street, Cobar, Cobar Shire Council, New South Wales, 2835, Australia","2835, Australia",2835,,COBAR,Cobar,2,,0,0,1,1,1
